Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Have_Capacity(Ah),SoC(%)
9900,27235.97038,11-05-2015 03:28:59,112.0927633,7,1,-0.49994573,3.517466545,0.619517502,1.78030319,2.494827342,6.50761416,-6.48E-05,0,0,0,0,0.839214312,25.83473365
9901,27236.98573,11-05-2015 03:29:00,113.1081187,7,1,-0.49994573,3.517304659,0.619517502,1.780444189,2.494827342,6.50811012,-0.000129509,0,0,0,0,0.839073313,25.82590093
9902,27237.98624,11-05-2015 03:29:01,114.1086287,7,1,-0.49994573,3.517304659,0.619517502,1.780583117,2.494827342,6.508598789,-0.000129509,0,0,0,0,0.838934385,25.81719794
9903,27238.98624,11-05-2015 03:29:02,115.1086298,7,1,-0.49994573,3.517466545,0.619517502,1.780721978,2.494827342,6.509087211,-6.48E-05,0,0,0,0,0.838795524,25.80849915
9904,27240.00182,11-05-2015 03:29:03,116.1242095,7,1,-0.499765098,3.517304659,0.619517502,1.780862997,2.494827342,6.509583215,-3.24E-05,0,0,0,0,0.838654505,25.79966517
9905,27241.00182,11-05-2015 03:29:04,117.1242123,7,1,-0.499765098,3.517142773,0.619517502,1.781001859,2.494827342,6.510071619,-6.48E-05,0,0,0,0,0.838515643,25.79096631
9906,27242.00185,11-05-2015 03:29:05,118.1242368,7,1,-0.49994573,3.516980886,0.619517502,1.781140719,2.494827342,6.510559999,-9.71E-05,0,0,0,0,0.838376783,25.78226758
9907,27243.01748,11-05-2015 03:29:06,119.1398721,7,1,-0.499765098,3.516819,0.619517502,1.781281747,2.494827342,6.511055996,-9.71E-05,0,0,0,0,0.838235755,25.77343304
9908,27244.03265,11-05-2015 03:29:07,120.1550377,7,1,-0.49994573,3.516819,0.619517502,1.781420615,2.494827342,6.511544381,-9.71E-05,0,0,0,0,0.838096887,25.76473381
9909,27245.04872,11-05-2015 03:29:08,121.1711097,7,1,-0.49994573,3.516657114,0.619517502,1.781563827,2.494827342,6.512048031,-0.000129509,0,0,0,0,0.837953675,25.75576245
9910,27246.06432,11-05-2015 03:29:09,122.1867096,7,1,-0.49994573,3.516819,0.619517502,1.781704859,2.494827342,6.512544008,-3.24E-05,0,0,0,0,0.837812643,25.74692766
9911,27247.07993,11-05-2015 03:29:10,123.2023132,7,1,-0.49994573,3.516495228,0.619517502,1.781845899,2.494827342,6.51304,-0.000129509,0,0,0,0,0.837671603,25.73809237
9912,27248.07997,11-05-2015 03:29:11,124.20236,7,1,-0.49994573,3.516495228,0.619517502,1.781984767,2.494827342,6.513528347,-3.24E-05,0,0,0,0,0.837532735,25.72939314
9913,27249.09554,11-05-2015 03:29:12,125.2179291,7,1,-0.49994573,3.516495228,0.619517502,1.782125801,2.494827342,6.514024297,-6.48E-05,0,0,0,0,0.837391701,25.72055822
9914,27250.09567,11-05-2015 03:29:13,126.2180597,7,1,-0.499765098,3.516495228,0.619517502,1.782264693,2.494827342,6.514512714,-6.48E-05,0,0,0,0,0.837252809,25.71185749
9915,27251.11115,11-05-2015 03:29:14,127.2335354,7,1,-0.49994573,3.516495228,0.619517502,1.782405719,2.494827342,6.515008616,-3.24E-05,0,0,0,0,0.837111783,25.70302307
9916,27252.12675,11-05-2015 03:29:15,128.249135,7,1,-0.49994573,3.516333342,0.619517502,1.782546753,2.494827342,6.51550454,-6.48E-05,0,0,0,0,0.836970749,25.69418815
9917,27253.12678,11-05-2015 03:29:16,129.2491644,7,1,-0.49994573,3.516333342,0.619517502,1.782685629,2.494827342,6.515992869,-6.48E-05,0,0,0,0,0.836831873,25.68548842
9918,27254.14236,11-05-2015 03:29:17,130.2647519,7,1,-0.49994573,3.516171455,0.619517502,1.782826665,2.494827342,6.516488784,-6.48E-05,0,0,0,0,0.836690837,25.67665338
9919,27255.15798,11-05-2015 03:29:18,131.2803632,7,1,-0.49994573,3.516009569,0.619517502,1.7829677,2.494827342,6.516984684,-6.48E-05,0,0,0,0,0.836549802,25.6678184
9920,27256.158,11-05-2015 03:29:19,132.280392,7,1,-0.49994573,3.516171455,0.619517502,1.78310657,2.494827342,6.517472962,-3.24E-05,0,0,0,0,0.836410932,25.65911904
9921,27257.17359,11-05-2015 03:29:20,133.2959738,7,1,-0.499765098,3.516009569,0.619517502,1.7832476,2.494827342,6.517968827,-3.24E-05,0,0,0,0,0.836269902,25.65028437
9922,27258.1892,11-05-2015 03:29:21,134.3115916,7,1,-0.499765098,3.516009569,0.619517502,1.783388627,2.494827342,6.51846467,-3.24E-05,0,0,0,0,0.836128875,25.64144989
9923,27259.20482,11-05-2015 03:29:22,135.3272111,7,1,-0.49994573,3.516009569,0.619517502,1.783529659,2.494827342,6.518960522,-3.24E-05,0,0,0,0,0.835987843,25.6326151
9924,27260.20486,11-05-2015 03:29:23,136.3272453,7,1,-0.49994573,3.515685797,0.619517502,1.78366853,2.494827342,6.519448769,-6.48E-05,0,0,0,0,0.835848972,25.62391568
9925,27261.22027,11-05-2015 03:29:24,137.3426534,7,1,-0.499765098,3.515685797,0.619517502,1.783809538,2.494827342,6.519944519,-9.71E-05,0,0,0,0,0.835707964,25.61508239
9926,27262.23607,11-05-2015 03:29:26,138.3584538,7,1,-0.49994573,3.515847683,0.619517502,1.783950584,2.494827342,6.520440393,0,0,0,0,0,0.835566918,25.60624672
9927,27263.25166,11-05-2015 03:29:27,139.3740473,7,1,-0.499584496,3.515685797,0.619517502,1.784091617,2.494827342,6.520936208,-3.24E-05,0,0,0,0,0.835425885,25.59741187
9928,27264.25169,11-05-2015 03:29:28,140.3740791,7,1,-0.499765098,3.515685797,0.619517502,1.784230494,2.494827342,6.521424438,0,0,0,0,0,0.835287008,25.58871207
9929,27265.25171,11-05-2015 03:29:29,141.374097,7,1,-0.49994573,3.515523911,0.619517502,1.784369364,2.494827342,6.521912639,-3.24E-05,0,0,0,0,0.835148138,25.58001272
9930,27266.26727,11-05-2015 03:29:30,142.3896598,7,1,-0.49994573,3.515362024,0.619517502,1.784510387,2.494827342,6.522408397,-6.48E-05,0,0,0,0,0.835007115,25.57117849
9931,27267.26729,11-05-2015 03:29:31,143.3896797,7,1,-0.499765098,3.515362024,0.619517502,1.784649256,2.494827342,6.52289658,-6.48E-05,0,0,0,0,0.834868246,25.56247919
9932,27268.2829,11-05-2015 03:29:32,144.4052912,7,1,-0.500126302,3.515200138,0.619517502,1.784790295,2.494827342,6.523392374,-3.24E-05,0,0,0,0,0.834727207,25.55364396
9933,27269.28295,11-05-2015 03:29:33,145.4053343,7,1,-0.500126302,3.515200138,0.619517502,1.784929168,2.494827342,6.523880549,-6.48E-05,0,0,0,0,0.834588334,25.54494442
9934,27270.2985,11-05-2015 03:29:34,146.420889,7,1,-0.49994573,3.515200138,0.619517502,1.785070197,2.494827342,6.524376293,-3.24E-05,0,0,0,0,0.834447305,25.53610981
9935,27271.31416,11-05-2015 03:29:35,147.4365478,7,1,-0.49994573,3.515038252,0.619517502,1.785211236,2.494827342,6.524872066,-6.48E-05,0,0,0,0,0.834306266,25.52727458
9936,27272.32976,11-05-2015 03:29:36,148.4521474,7,1,-0.49994573,3.515200138,0.619517502,1.785352264,2.494827342,6.525367791,-3.24E-05,0,0,0,0,0.834165238,25.51844004
9937,27273.34495,11-05-2015 03:29:37,149.4673381,7,1,-0.499765098,3.515038252,0.619517502,1.785491131,2.494827342,6.525855914,-3.24E-05,0,0,0,0,0.834026371,25.50974087
9938,27274.34538,11-05-2015 03:29:38,150.4677639,7,1,-0.49994573,3.515038252,0.619517502,1.785632174,2.494827342,6.526351675,0,0,0,0,0,0.833885328,25.50090539
9939,27275.36105,11-05-2015 03:29:39,151.4834397,7,1,-0.49994573,3.514876366,0.619517502,1.785773212,2.494827342,6.526847418,-6.48E-05,0,0,0,0,0.83374429,25.49207022
9940,27276.37648,11-05-2015 03:29:40,152.4988672,7,1,-0.500126302,3.514714479,0.619517502,1.785914223,2.494827342,6.527343051,-3.24E-05,0,0,0,0,0.833603279,25.48323675
9941,27277.37652,11-05-2015 03:29:41,153.4989102,7,1,-0.499765098,3.514876366,0.619517502,1.786053083,2.494827342,6.527831126,-3.24E-05,0,0,0,0,0.833464419,25.47453802
9942,27278.39221,11-05-2015 03:29:42,154.5145989,7,1,-0.49994573,3.514552593,0.619517502,1.786194131,2.494827342,6.528326874,-9.71E-05,0,0,0,0,0.833323371,25.46570222
9943,27279.39227,11-05-2015 03:29:43,155.5146615,7,1,-0.499584496,3.514876366,0.619517502,1.786333012,2.494827342,6.528815,3.24E-05,0,0,0,0,0.83318449,25.45700218
9944,27280.40781,11-05-2015 03:29:44,156.5301953,7,1,-0.49994573,3.514552593,0.619517502,1.786474034,2.494827342,6.529310647,-6.48E-05,0,0,0,0,0.833043468,25.44816801
9945,27281.40785,11-05-2015 03:29:45,157.5302408,7,1,-0.499584496,3.514714479,0.619517502,1.78661291,2.494827342,6.529798737,-3.24E-05,0,0,0,0,0.832904592,25.43946828
9946,27282.42341,11-05-2015 03:29:46,158.5457993,7,1,-0.49994573,3.514552593,0.619517502,1.786753933,2.494827342,6.530294372,0,0,0,0,0,0.832763569,25.43063405
9947,27283.4235,11-05-2015 03:29:47,159.5458829,7,1,-0.49994573,3.514390707,0.619517502,1.786892819,2.494827342,6.530782484,-6.48E-05,0,0,0,0,0.832624683,25.42193369
9948,27284.43902,11-05-2015 03:29:48,160.5614056,7,1,-0.49994573,3.514390707,0.619517502,1.787033834,2.494827342,6.531278074,-3.24E-05,0,0,0,0,0.832483668,25.41309996
9949,27285.45463,11-05-2015 03:29:49,161.5770202,7,1,-0.499765098,3.514390707,0.619517502,1.787174867,2.494827342,6.531773719,-3.24E-05,0,0,0,0,0.832342635,25.40426511
9950,27286.45469,11-05-2015 03:29:50,162.5770726,7,1,-0.49994573,3.514228821,0.619517502,1.787313743,2.494827342,6.532261764,-9.71E-05,0,0,0,0,0.832203759,25.39556538
9951,27287.46988,11-05-2015 03:29:51,163.5922629,7,1,-0.49994573,3.514066935,0.619517502,1.787452606,2.494827342,6.532749764,-6.48E-05,0,0,0,0,0.832064896,25.38686646
9952,27288.4699,11-05-2015 03:29:52,164.5922872,7,1,-0.499765098,3.514228821,0.619517502,1.787593597,2.494827342,6.533245231,-6.48E-05,0,0,0,0,0.831923905,25.37803423
9953,27289.48587,11-05-2015 03:29:53,165.6082561,7,1,-0.500126302,3.514066935,0.619517502,1.787734692,2.494827342,6.533741053,-6.48E-05,0,0,0,0,0.83178281,25.3691955
9954,27290.50155,11-05-2015 03:29:54,166.6239417,7,1,-0.499765098,3.514066935,0.619517502,1.787875737,2.494827342,6.534236694,-3.24E-05,0,0,0,0,0.831641765,25.36035989
9955,27291.51716,11-05-2015 03:29:55,167.639544,7,1,-0.49994573,3.514066935,0.619517502,1.78801678,2.494827342,6.534732322,-3.24E-05,0,0,0,0,0.831500722,25.35152441
9956,27292.53273,11-05-2015 03:29:56,168.6551175,7,1,-0.499765098,3.514066935,0.619517502,1.788157813,2.494827342,6.53522791,0,0,0,0,0,0.831359689,25.34268955
9957,27293.54834,11-05-2015 03:29:57,169.6707256,7,1,-1.00005281,3.477642775,0.619517502,1.788388933,2.494827342,6.536033587,-0.007284832,0,0,0,0,0.831128569,25.3282113
9958,27294.54837,11-05-2015 03:29:58,170.6707551,7,1,-1.000233412,3.476671457,0.619517502,1.788666757,2.494827342,6.536999601,-0.007479095,0,0,0,0,0.830850745,25.31080732
9959,27295.5484,11-05-2015 03:29:59,171.6707846,7,1,-1.000233412,3.476023912,0.619517502,1.788944579,2.494827342,6.53796542,-0.007608605,0,0,0,0,0.830572923,25.29340347
9960,27296.56386,11-05-2015 03:30:00,172.6862467,7,1,-1.00005281,3.475538254,0.619517502,1.78922669,2.494827342,6.538945991,-0.007705736,0,0,0,0,0.830290812,25.27573094
9961,27297.56393,11-05-2015 03:30:01,173.6863146,7,1,-1.000414014,3.474890709,0.619517502,1.789504517,2.494827342,6.539911529,-0.000647545,0,0,0,0,0.830012985,25.25832678
9962,27298.57958,11-05-2015 03:30:02,174.7019655,7,1,-1.000233412,3.474566936,0.619517502,1.789786678,2.494827342,6.540892014,-0.000453281,0,0,0,0,0.829730824,25.24065112
9963,27299.57972,11-05-2015 03:30:03,175.7021123,7,1,-1.00005281,3.474243164,0.619517502,1.790064532,2.494827342,6.541857415,-0.000420904,0,0,0,0,0.82945297,25.22324527
9964,27300.59516,11-05-2015 03:30:04,176.7175512,7,1,-1.000233412,3.473919392,0.619517502,1.790346627,2.494827342,6.542837422,-0.00035615,0,0,0,0,0.829170875,25.20557374
9965,27301.61079,11-05-2015 03:30:05,177.733177,7,1,-1.000233412,3.473595619,0.619517502,1.790628778,2.494827342,6.543817535,-0.000323772,0,0,0,0,0.828888724,25.1878987
9966,27302.6264,11-05-2015 03:30:06,178.7487912,7,1,-1.00005281,3.473271847,0.619517502,1.790910925,2.494827342,6.544797528,-0.000323772,0,0,0,0,0.828606577,25.17022392
9967,27303.62641,11-05-2015 03:30:07,179.7487933,7,1,-1.000233412,3.472624302,0.619517502,1.791188737,2.494827342,6.545762362,-0.000323772,0,0,0,0,0.828328765,25.1528207
9968,27304.64201,11-05-2015 03:30:08,180.7643985,7,1,-1.00005281,3.472624302,0.619517502,1.791470897,2.494827342,6.546742193,-0.000259018,0,0,0,0,0.828046605,25.1351451
9969,27305.65761,11-05-2015 03:30:09,181.7800001,7,1,0.500268459,3.581573486,0.61962171,1.791541447,2.495200453,6.546987226,0.021595573,0,0,0,0,0.828080263,25.13725357
9970,27306.65762,11-05-2015 03:30:10,182.780009,7,1,0.500268459,3.583192348,0.619760676,1.791541447,2.49569831,6.546987226,0.0219841,0,0,0,0,0.828219229,25.14595894
9971,27307.67319,11-05-2015 03:30:11,183.7955812,7,1,0.500268459,3.584649324,0.619901804,1.791541447,2.496204115,6.546987226,0.022340249,0,0,0,0,0.828360357,25.15479974
9972,27308.6888,11-05-2015 03:30:12,184.8111863,7,1,0.500087857,3.585782528,0.62004294,1.791541447,2.496710124,6.546987226,0.022664022,0,0,0,0,0.828501493,25.16364105
9973,27309.6888,11-05-2015 03:30:13,185.8111887,7,1,0.500449061,3.586753845,0.62018192,1.791541447,2.497208545,6.546987226,0.001327467,0,0,0,0,0.828640473,25.1723473
9974,27310.68883,11-05-2015 03:30:14,186.8112149,7,1,0.500268459,3.587563276,0.620320887,1.791541447,2.497707045,6.546987226,0.001003694,0,0,0,0,0.82877944,25.18105273
9975,27311.70451,11-05-2015 03:30:15,187.8269022,7,1,0.500268459,3.588372707,0.620462034,1.791541447,2.498213485,6.546987226,0.000841808,0,0,0,0,0.828920587,25.18989473
9976,27312.72,11-05-2015 03:30:16,188.8423885,7,1,0.500268459,3.589182138,0.620603153,1.791541447,2.498719934,6.546987226,0.000744677,0,0,0,0,0.829061706,25.19873497
9977,27313.72008,11-05-2015 03:30:17,189.8424636,7,1,-1.92E-05,3.553567171,0.620628143,1.791541456,2.49880961,6.546987258,-0.00657258,0,0,0,0,0.829086687,25.20029988
9978,27314.73569,11-05-2015 03:30:18,190.8580824,7,1,-1.92E-05,3.553405285,0.620628143,1.791541465,2.49880961,6.546987289,-0.006831598,0,0,0,0,0.829086678,25.20029931
9979,27315.75129,11-05-2015 03:30:19,191.8736824,7,1,-1.92E-05,3.553567171,0.620628143,1.791541472,2.49880961,6.546987314,-0.00692873,0,0,0,0,0.829086671,25.20029887
9980,27316.75141,11-05-2015 03:30:20,192.8737949,7,1,-1.92E-05,3.553567171,0.620628143,1.79154148,2.49880961,6.546987341,-0.007058239,0,0,0,0,0.829086663,25.20029837
9981,27317.76706,11-05-2015 03:30:21,193.8894464,7,1,-1.92E-05,3.553729057,0.620628143,1.79154149,2.49880961,6.546987377,6.48E-05,0,0,0,0,0.829086653,25.20029775
9982,27318.78255,11-05-2015 03:30:22,194.904938,7,1,-0.000199852,3.553729057,0.620628143,1.7915415,2.49880961,6.546987412,3.24E-05,0,0,0,0,0.829086643,25.20029712
9983,27319.79816,11-05-2015 03:30:23,195.9205478,7,1,-1.92E-05,3.55405283,0.620628143,1.791541509,2.49880961,6.546987445,9.71E-05,0,0,0,0,0.829086634,25.20029656
9984,27320.79819,11-05-2015 03:30:24,196.9205735,7,1,-1.92E-05,3.554538488,0.620628143,1.791541517,2.49880961,6.546987475,0.000194263,0,0,0,0,0.829086626,25.20029606
9985,27321.81379,11-05-2015 03:30:25,197.9361807,7,1,-1.92E-05,3.554376602,0.620628143,1.791541524,2.49880961,6.5469875,0.000129509,0,0,0,0,0.829086619,25.20029562
9986,27322.82939,11-05-2015 03:30:26,198.9517753,7,1,-1.92E-05,3.554700375,0.620628143,1.791541533,2.49880961,6.54698753,0.000161886,0,0,0,0,0.82908661,25.20029505
9987,27323.82941,11-05-2015 03:30:27,199.9517939,7,1,-1.92E-05,3.554700375,0.620628143,1.791541545,2.49880961,6.546987572,0.000129509,0,0,0,0,0.829086598,25.2002943
9988,27324.82941,11-05-2015 03:30:28,200.9518021,7,1,-1.92E-05,3.555024147,0.620628143,1.791541553,2.49880961,6.546987602,0.000161886,0,0,0,0,0.82908659,25.2002938
9989,27325.84468,11-05-2015 03:30:29,201.9670705,7,1,-1.92E-05,3.555024147,0.620628143,1.791541562,2.49880961,6.546987633,0.000129509,0,0,0,0,0.829086581,25.20029324
9990,27326.84507,11-05-2015 03:30:30,202.9674547,7,1,-1.92E-05,3.555186033,0.620628143,1.79154157,2.49880961,6.546987664,0.000129509,0,0,0,0,0.829086573,25.20029273
9991,27327.84509,11-05-2015 03:30:31,203.967475,7,1,-1.92E-05,3.555186033,0.620628143,1.791541583,2.49880961,6.546987709,9.71E-05,0,0,0,0,0.82908656,25.20029192
9992,27328.8603,11-05-2015 03:30:32,204.9826852,7,1,-1.92E-05,3.555347919,0.620628143,1.791541592,2.49880961,6.546987739,9.71E-05,0,0,0,0,0.829086551,25.20029136
9993,27329.86059,11-05-2015 03:30:33,205.9829792,7,1,-0.49994573,3.518923521,0.620628143,1.791675035,2.49880961,6.547457397,-0.007220125,0,0,0,0,0.828953108,25.19193197
9994,27330.87621,11-05-2015 03:30:34,206.9985996,7,1,-0.49994573,3.518437862,0.620628143,1.791816058,2.49880961,6.547953619,-0.007349634,0,0,0,0,0.828812085,25.18309774
9995,27331.87624,11-05-2015 03:30:35,207.9986252,7,1,-0.49994573,3.517952204,0.620628143,1.791954922,2.49880961,6.548442177,-0.007479143,0,0,0,0,0.828673221,25.17439876
9996,27332.89182,11-05-2015 03:30:36,209.0142106,7,1,-0.499765098,3.517790318,0.620628143,1.792095947,2.49880961,6.548938287,-0.00751152,0,0,0,0,0.828532196,25.16556441
9997,27333.89183,11-05-2015 03:30:37,210.0142187,7,1,-0.49994573,3.517466545,0.620628143,1.792234805,2.49880961,6.549426734,-0.000388527,0,0,0,0,0.828393338,25.1568658
9998,27334.90753,11-05-2015 03:30:38,211.0299223,7,1,-0.499765098,3.517304659,0.620628143,1.792375849,2.49880961,6.549922832,-0.000291395,0,0,0,0,0.828252294,25.14803026
9999,27335.92306,11-05-2015 03:30:39,212.0454474,7,1,-0.500126302,3.516657114,0.620628143,1.792516867,2.49880961,6.550418795,-0.000323772,0,0,0,0,0.828111276,25.13919634
10000,27336.93865,11-05-2015 03:30:40,213.0610391,7,1,-0.49994573,3.516657114,0.620628143,1.792657889,2.49880961,6.550914739,-0.000259018,0,0,0,0,0.827970254,25.13036218
10001,27337.93871,11-05-2015 03:30:41,214.0611001,7,1,-0.49994573,3.516495228,0.620628143,1.792796757,2.49880961,6.551403082,-0.000194263,0,0,0,0,0.827831386,25.12166294
10002,27338.9543,11-05-2015 03:30:42,215.0766864,7,1,-0.49994573,3.516333342,0.620628143,1.79293779,2.49880961,6.55189901,-0.000161886,0,0,0,0,0.827690353,25.11282809
10003,27339.96963,11-05-2015 03:30:43,216.0920194,7,1,-0.49994573,3.516333342,0.620628143,1.793078788,2.49880961,6.552394797,-0.000161886,0,0,0,0,0.827549355,25.10399543
10004,27340.98552,11-05-2015 03:30:44,217.10791,7,1,-0.49994573,3.516009569,0.620628143,1.793219857,2.49880961,6.552890801,-0.000129509,0,0,0,0,0.827408286,25.09515832
10005,27342.00113,11-05-2015 03:30:45,218.1235167,7,1,-0.49994573,3.515685797,0.620628143,1.793360891,2.49880961,6.553386661,-0.000194263,0,0,0,0,0.827267252,25.0863234
10006,27343.0168,11-05-2015 03:30:46,219.1391878,7,1,-0.49994573,3.515685797,0.620628143,1.793501928,2.49880961,6.553882511,-0.000129509,0,0,0,0,0.827126215,25.07748829
10007,27344.03242,11-05-2015 03:30:47,220.1548105,7,1,-0.49994573,3.515523911,0.620628143,1.793642968,2.49880961,6.554378343,-0.000129509,0,0,0,0,0.826985175,25.068653
10008,27345.04804,11-05-2015 03:30:48,221.1704277,7,1,-0.499765098,3.515362024,0.620628143,1.793783998,2.49880961,6.554874124,-0.000129509,0,0,0,0,0.826844145,25.05981833
10009,27346.06362,11-05-2015 03:30:49,222.1860113,7,1,-0.500126302,3.515200138,0.620628143,1.793925027,2.49880961,6.555369881,-0.000161886,0,0,0,0,0.826703116,25.05098373
10010,27347.07924,11-05-2015 03:30:50,223.2016311,7,1,-0.49994573,3.515038252,0.620628143,1.794066069,2.49880961,6.555865667,-0.000161886,0,0,0,0,0.826562074,25.04214831
10011,27348.09491,11-05-2015 03:30:51,224.2172964,7,1,-0.499765098,3.515038252,0.620628143,1.794207113,2.49880961,6.556361444,-9.71E-05,0,0,0,0,0.82642103,25.03331277
10012,27349.11044,11-05-2015 03:30:52,225.2328302,7,1,-0.49994573,3.514876366,0.620628143,1.794348144,2.49880961,6.556857153,-0.000129509,0,0,0,0,0.826279999,25.02447804
10013,27350.11049,11-05-2015 03:30:53,226.2328815,7,1,-0.499765098,3.514876366,0.620628143,1.794487009,2.49880961,6.557345239,-6.48E-05,0,0,0,0,0.826141134,25.01577899
10014,27351.12607,11-05-2015 03:30:54,227.2484538,7,1,-0.49994573,3.514714479,0.620628143,1.794628042,2.49880961,6.557840922,-9.71E-05,0,0,0,0,0.826000101,25.00694414
10015,27352.14173,11-05-2015 03:30:55,228.264116,7,1,-0.49994573,3.514552593,0.620628143,1.794769074,2.49880961,6.558336591,-6.48E-05,0,0,0,0,0.825859069,24.99810934
10016,27353.1573,11-05-2015 03:30:56,229.2796866,7,1,-0.499584496,3.514552593,0.620628143,1.794910107,2.49880961,6.55883224,-3.24E-05,0,0,0,0,0.825718036,24.98927449
10017,27354.15732,11-05-2015 03:30:57,230.2797046,7,1,-0.49994573,3.514228821,0.620628143,1.795048971,2.49880961,6.559320255,-9.71E-05,0,0,0,0,0.825579172,24.98057551
10018,27355.17291,11-05-2015 03:30:58,231.2952929,7,1,-0.49994573,3.514066935,0.620628143,1.795189994,2.49880961,6.559815839,-0.000129509,0,0,0,0,0.825438149,24.97174128
10019,27356.18853,11-05-2015 03:30:59,232.3109152,7,1,-0.49994573,3.514066935,0.620628143,1.795331038,2.49880961,6.560311486,-9.71E-05,0,0,0,0,0.825297105,24.96290574
10020,27357.20367,11-05-2015 03:31:00,233.3260574,7,1,-0.499765098,3.514066935,0.620628143,1.79547201,2.49880961,6.560806869,-6.48E-05,0,0,0,0,0.825156133,24.9540747
10021,27358.20417,11-05-2015 03:31:01,234.3265588,7,1,-0.49994573,3.514066935,0.620628143,1.795610945,2.49880961,6.561295086,-6.48E-05,0,0,0,0,0.825017198,24.94537127
10022,27359.21938,11-05-2015 03:31:02,235.3417714,7,1,-0.49994573,3.513743162,0.620628143,1.795749807,2.49880961,6.56178303,-9.71E-05,0,0,0,0,0.824878336,24.93667242
10023,27360.21977,11-05-2015 03:31:03,236.3421604,7,1,-0.500126302,3.513581276,0.620628143,1.795890847,2.49880961,6.562278618,-0.000161886,0,0,0,0,0.824737296,24.92783713
10024,27361.23539,11-05-2015 03:31:05,237.3577725,7,1,-0.499765098,3.513581276,0.620628143,1.796031876,2.49880961,6.562774156,-9.71E-05,0,0,0,0,0.824596267,24.91900252
10025,27362.25103,11-05-2015 03:31:06,238.373416,7,1,-0.500126302,3.513581276,0.620628143,1.796172903,2.49880961,6.563269677,-9.71E-05,0,0,0,0,0.82445524,24.91016804
10026,27363.2666,11-05-2015 03:31:07,239.3889898,7,1,-0.49994573,3.513581276,0.620628143,1.796313926,2.49880961,6.56376517,-3.24E-05,0,0,0,0,0.824314217,24.90133381
10027,27364.28226,11-05-2015 03:31:08,240.4046476,7,1,-0.49994573,3.513257504,0.620628143,1.796454968,2.49880961,6.564260714,-6.48E-05,0,0,0,0,0.824173175,24.89249839
10028,27365.28227,11-05-2015 03:31:09,241.4046549,7,1,-3.999069929,3.259744644,0.620628143,1.796965969,2.49880961,6.565950309,-0.050799705,0,0,0,0,0.823662174,24.86048731
10029,27366.29786,11-05-2015 03:31:10,242.4202501,7,1,-4.000514507,3.253269196,0.620628143,1.798094264,2.49880961,6.569624298,-0.052094795,0,0,0,0,0.822533879,24.78980652
10030,27367.31345,11-05-2015 03:31:11,243.4358349,7,1,-3.999250412,3.248736382,0.620628143,1.799222545,2.49880961,6.573292158,-0.052936602,0,0,0,0,0.821405598,24.71912662
10031,27368.31345,11-05-2015 03:31:12,244.4358412,7,1,-3.999611616,3.244689226,0.620628143,1.800333554,2.49880961,6.57689925,-0.053713657,0,0,0,0,0.820294589,24.6495287
10032,27369.32906,11-05-2015 03:31:13,245.4514507,7,1,-3.999792337,3.241289616,0.620628143,1.801461871,2.49880961,6.580558482,-0.054425955,0,0,0,0,0.819166272,24.57884654
10033,27370.32907,11-05-2015 03:31:14,246.4514586,7,1,-3.999431133,3.238213778,0.620628143,1.80257287,2.49880961,6.584157966,-0.00352912,0,0,0,0,0.818055273,24.50924924
10034,27371.32909,11-05-2015 03:31:15,247.4514813,7,1,-3.999431133,3.235623598,0.620628143,1.803683883,2.49880961,6.587754212,-0.002946329,0,0,0,0,0.81694426,24.43965107
10035,27372.34428,11-05-2015 03:31:16,248.4666687,7,1,-3.999431133,3.232871532,0.620628143,1.80479487,2.49880961,6.59134725,-0.002654934,0,0,0,0,0.815833273,24.37005453
10036,27373.36036,11-05-2015 03:31:17,249.4827428,7,1,-2.49965167,3.340525627,0.620628143,1.805748532,2.49880961,6.594464073,0.019652938,0,0,0,0,0.814879611,24.31031344
10037,27374.37593,11-05-2015 03:31:18,250.4983158,7,1,-2.499470949,3.3408494,0.620628143,1.806453733,2.49880961,6.596819841,0.020332862,0,0,0,0,0.81417441,24.26613691
10038,27375.39154,11-05-2015 03:31:19,251.5139297,7,1,-2.499470949,3.340201855,0.620628143,1.807158919,2.49880961,6.599175487,0.02081852,0,0,0,0,0.813469224,24.22196132
10039,27376.40715,11-05-2015 03:31:20,252.5295353,7,1,-2.49965167,3.339716196,0.620628143,1.807864128,2.49880961,6.601530891,0.021271801,0,0,0,0,0.812764015,24.17778429
10040,27377.40716,11-05-2015 03:31:21,253.5295452,7,1,-2.499470949,3.339230537,0.620628143,1.808558483,2.49880961,6.603849657,-6.48E-05,0,0,0,0,0.81206966,24.13428719
10041,27378.40719,11-05-2015 03:31:22,254.5295732,7,1,-2.49965167,3.338421106,0.620628143,1.809252869,2.49880961,6.606168103,-0.000420904,0,0,0,0,0.811375274,24.09078815
10042,27379.42278,11-05-2015 03:31:23,255.5451625,7,1,-2.499832153,3.337935448,0.620628143,1.809958042,2.49880961,6.608522108,-0.000485659,0,0,0,0,0.810670101,24.04661338
